Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
MAPK8IP3,0,20,0,0,5,0,4,0,3,201,8,0,0,101,5,0,10,0,0,337,0,273,6.681498285,2.688949838,20.60791542,8.174925683,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,1756221,1820317,1598087,288,2.25E-06,0.54961,0.03637994,30,38.97297,74.64865,0.9163176,83.02951,5.544262,62.05424,1.12E-05,24,2.098039216,0,0
TCEA2,0,10,0,1,1,0,2,0,21,59,4,0,0,20,2,0,4,0,0,116,0,104,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.588528199,0.032586911,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000225799,57,3.095238095,0,0
DBF4B,0,13,0,2,1,1,0,0,2,82,10,1,0,50,1,0,1,1,0,161,0,131,6.681498285,2.688949838,20.2663359,7.459431619,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.074356634,0.000314559,17,42785976,42829631,1261173,175,2.30E-06,0.469495,0.02895339,29,52.43243,97.97297,0.844855,142.5049,16.75082,53.72244,1.46E-05,12,1.843137255,0,0
MKRN2,0,17,0,0,0,3,0,0,2,57,4,0,0,20,2,0,0,3,0,102,0,88,6.681498285,2.688949838,18.42438488,8.13442632,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.134613634,0.00070468,3,12598594,12625208,351796.3,280,2.13E-06,0.446535,0.03401783,8,47.94595,92.67568,0.9211287,136.4393,20.07869,49.96891,4.88E-06,15,3.142857143,0,0
MIR100,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,9,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
STPG1,0,23,0,6,4,2,0,0,0,56,2,0,0,15,1,0,10,2,0,97,0,96,6.681498285,2.688949838,19.51391685,7.62935662,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,24683490,24727949,748641.2,197,2.02E-06,0.46246,0.02589452,19,55.02703,99.08108,0.8578297,169.9049,23.04918,45.75477,0.000152065,24.91374182,3.8125,0,0
CCL24,0,0,0,0,0,0,0,0,0,27,2,0,0,5,0,0,0,0,0,34,0,34,1.478290507,4.23592236,19.95057156,8,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,75441116,75443033,1013258,255,3.70E-06,0.48708,0.04588055,10,46.89189,94.05405,0.9292971,88.10164,3.432787,57.32532,0.000152065,24.91374182,4.833333333,0,0
TSR2,0,12,0,0,3,0,0,0,0,28,5,0,0,12,1,0,4,0,0,57,0,55,6.681498285,2.688949838,18.17651796,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,23,54466853,54471728,296261.8,443.4357224,3.53E-06,0.44053,0.005049312,6,31.37838,73,0.8552527,64.32787,3.32459,51.09311,5.02E-07,8,2.615384615,0,0
AGK,0,6,0,0,3,1,0,0,5,79,10,0,0,27,6,1,3,1,0,134,0,116,9.191905925,0.297594988,17.79740759,9.794415866,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,141251078,141354209,227798.9,887,3.65E-06,0.41721,0.015643,5,53.72973,97.89189,0.824324,107.4984,10.4623,41.92018,4.52E-06,10,3.428571429,0,0
C9orf62,0,3,0,6,0,0,0,0,0,11,2,0,0,4,0,0,1,0,0,25,0,25,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.6,0,0
HSD17B6,0,4,0,4,0,0,0,0,0,49,6,1,0,19,1,0,0,0,0,84,0,71,6.681498285,2.688949838,21.33086601,7.276124405,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.273550759,0.014653185,12,57157108,57181574,2637730,154,2.24E-06,0.45628,0.04703346,42,52.81081,98.27027,0.9085567,126.9115,11.63279,44.54903,6.34E-06,11,2.8,0,0
TIAL1,0,22,3,0,10,5,0,0,13,60,10,0,0,27,4,0,11,5,0,138,0,123,6.681498285,2.688949838,19.65058479,7.768184325,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.094078582,0.000521973,10,121332978,121356541,823028.6,217,2.15E-06,0.45862,0.02165666,9,43.91892,91.94595,0.9096534,131.1049,20.48525,38.28679,5.35E-05,52,2.821428571,0,0
CXCR5,0,0,0,3,4,0,0,0,0,58,1,0,0,29,0,1,4,0,0,92,0,80,6.681498285,2.688949838,20.50521164,7.459431619,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,118754541,118766970,1488276,175,2.29E-06,0.45128,0.05372349,23,45.37838,90.35135,0.9470484,102.8852,7.232787,60.02133,9.28E-07,6,1.966666667,0,0
ADRA2A,0,60,0,0,2,0,5,0,0,73,2,0,0,49,0,0,18,4,0,169,0,153,6.530676233,4.916431993,18.12370667,9.098032083,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.154096285,0.024173147,10,112836790,112840660,285612.9,547,2.86E-06,0.39226,-0.000710952,8,25.24324,44.72973,0.9418674,56.51148,5.488525,60.15767,3.60E-06,9,1.5,0,0
PCSK9,0,3,0,6,3,1,1,0,1,97,2,0,0,51,1,0,4,2,0,160,0,145,6.681498285,2.688949838,18.77241897,7.851749041,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.164540293,0.022723817,1,55505220,55530523,447775.4,230,2.06E-06,0.5024,0.01294036,16,42.7027,83.43243,0.8849803,58.63934,2.570492,60.06795,1.76E-05,25,1.942307692,0,0
HCN2,0,5,0,0,3,0,0,0,0,86,4,0,0,50,2,0,4,0,0,146,0,128,6.681498285,2.688949838,20.73084408,7.77478706,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.326768689,0.030309105,19,589893,617157,1740226,218,4.24E-06,0.605085,0.000941628,31,28.05405,53.59459,0.8856504,79.99344,5.508197,61.54726,0,4,1.803921569,0,0
BOD1,0,15,0,0,0,1,0,0,0,20,2,0,0,7,1,0,0,1,0,45,0,41,9.724409767,0.342847463,17.96053257,8.539158811,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,5,173034148,173043666,255068.8,371,2.22E-06,0.45935,0.03098072,10,45.97297,81.72973,0.8881066,111.4787,17.03934,43.49349,0.00013362,9,3,0,0
SRRT,0,16,0,2,18,6,6,0,0,166,6,0,0,61,0,1,24,6,0,252,0,238,6.681498285,2.688949838,20.35294862,8.761551232,0.0638806,0.033866186,0.10072123,0.033180226,-0.05738949,0.016953286,0.443918654,0.028839998,7,100472701,100486285,1339207,433,3.13E-06,0.52083,0.04759167,47,48.78378,94.2973,0.9449766,143.5508,20.29508,56.9229,7.68E-05,59,2.870967742,0,0
XAF1,0,12,0,9,0,0,0,0,1,40,1,0,0,12,1,0,1,0,0,75,0,64,6.681498285,2.688949838,19.83637479,8.77807713,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,6659156,6678962,936145.5,438,2.60E-06,0.47971,0.005131041,11,47.59459,96.35135,0.8560235,90.68525,6.504918,45.41387,1.83E-05,11,3.230769231,0,0
PRAC1,0,6,11,15,0,0,0,0,0,10,2,0,0,1,0,0,0,1,0,44,0,40,6.681498285,2.688949838,19.73674643,8.994353437,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,46799092,46799882,873679.6,509,2.98E-06,0.50871,0.02635601,25,52.83784,99.37838,0.8466441,85.07213,4.039344,51.09787,0.000152065,24.91374182,6,0,0
NRG4,0,15,0,5,0,0,0,0,0,18,1,0,0,10,0,0,1,0,0,48,0,45,6.681498285,2.688949838,18.83366871,8.668884984,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.26374442,0.021968001,15,76234330,76304785,467195.1,406,2.62E-06,0.384195,0.02791318,18,44.97297,93.78378,0.7795864,133.2721,14.99344,35.86192,0,1,1.727272727,0,0
MTHFR,0,37,11,6,2,1,0,0,0,107,12,0,0,42,3,0,6,1,0,214,0,180,6.681498285,2.688949838,19.01782298,7.622051819,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.713762443,0.061359766,1,11845787,11866160,530804.2,196,2.07E-06,0.53586,0.03943418,17,47.32432,92.89189,0.9007873,138.7016,20.1377,57.06096,3.38E-06,7,2.860465116,0,0
PCSK2,0,31,0,13,3,2,0,1,14,165,10,0,0,85,2,0,3,4,0,319,0,261,6.681498285,2.688949838,19.03315706,9.047123912,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.125524675,0.016034704,20,17207631,17465220,536476.1,528,3.58E-06,0.4077233,-0.04025744,4,50.59459,95,0.8031813,119.941,16.68852,52.1214,0.000152065,24.91374182,2.093023256,0,0
GUCY2C,0,17,0,6,25,7,1,0,5,240,16,0,0,103,8,0,26,7,0,395,0,328,6.681498285,2.688949838,18.37458317,9.493855449,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.347008834,0.10598444,12,14765570,14849519,339859.5,720,3.28E-06,0.39683,0.00356841,4,58.08108,98.32432,0.8600958,146.2131,20.33115,41.87512,0,1,2.605769231,0,0
Z95704.1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,20,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
NSUN7,0,8,0,9,4,5,2,0,1,93,12,0,0,25,1,0,6,5,0,149,0,124,6.681498285,2.688949838,17.86075419,7.665335917,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,4,40751914,40812000,238024.1,202,2.43E-06,0.42108,0.04715874,6,42.05405,91.64865,0.676068,102.8426,5.252459,35.5969,1.75E-07,2,4.269230769,0,0
MS4A8,0,9,0,0,6,2,0,0,0,66,4,0,0,35,2,0,6,2,0,116,0,104,6.681498285,2.688949838,19.09323314,9.56414949,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,60467047,60483282,559287.5,756,3.21E-06,0.38181,0.01622126,17,52.13514,97.94595,0.86004,150.741,23.70492,49.87231,0.000152065,24.91374182,2.055555556,0,0
WTAP,0,12,0,0,2,2,0,0,57,70,13,0,0,21,7,0,25,6,0,153,0,153,6.681498285,2.688949838,19.29619972,9.240791332,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.068328352,0.000478369,6,160148152,160177349,643775.2,604,3.29E-06,0.43,0.01850378,8,49.54054,97.21622,0.8918984,88.69836,4.708197,39.86133,3.26E-05,16,4.181818182,0,0
TCHH,0,22,0,0,9,4,5,1,0,444,17,0,0,133,0,0,16,5,0,614,0,464,6.681498285,2.688949838,19.00871912,8.451211112,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,152078793,152086556,527465.2,349,3.10E-06,0.43434,0.03483439,31,48.94595,91.02703,0.8568196,222.8459,42.34426,57.30285,2.67E-06,2,3.47761194,0,0
BGN,0,2,0,3,0,0,1,0,3,78,3,0,0,33,0,0,1,0,0,122,0,101,12.43176537,3.983835406,19.88926405,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.839177253,0.074294436,23,152760347,152775004,971101.5,443.4357224,2.66E-06,0.54638,0.007432587,22,27.21622,60.18919,0.8848134,99.35738,11.08525,60.07524,0.000140964,9,2.382352941,0,0
AC092198.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
RNU6-982P,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
RP3-510D11.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
C12orf76,0,6,0,22,0,0,0,0,19,16,1,0,0,9,1,0,3,1,0,70,0,62,7.474876683,0.930121963,19.94526093,7.599912842,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,110478983,110505500,1009535,193,2.09E-06,0.454105,0.05665766,17,57.81081,100,0.6639559,131.0557,21.46557,48.8349,0.000152065,24.91374182,1.8,0,0
SLC44A2,0,8,0,0,1,2,2,0,19,109,3,0,0,62,4,0,4,2,0,204,0,173,6.681498285,2.688949838,20.99007556,7.826548487,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.316005271,0.023075398,19,10713121,10755234,2082774,226,2.14E-06,0.52314,0.03287354,34,47.13514,92.56757,0.9197603,142,21.16393,54.29023,0,1,1.873015873,0,0
TEX264,1,3,0,2,1,0,0,0,0,44,3,0,0,24,1,0,2,0,0,77,0,70,6.681498285,2.688949838,19.53548271,8.836050355,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.718556712,0.048974691,3,51705222,51738338,759916.2,456,2.02E-06,0.49747,0.03719588,7,43.35135,89.02703,0.8763839,128.5738,15.74098,58.00746,0.000143133,39,1.92,0,0
RP11-564D11.3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21,0,18,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
VAPA,24,12,0,2,2,0,1,0,1,45,4,0,0,18,3,0,14,0,0,98,0,95,6.681498285,2.688949838,18.62807276,7.434628228,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.047887525,0.000195658,18,9913955,9960017,405142.3,172,2.08E-06,0.40753,0.04169572,8,52.18919,92.62162,0.8769095,124.0918,15.17705,38.01578,0.000708201,99,2.736842105,0,0
SPG21,0,12,0,2,1,2,0,0,0,38,2,0,0,15,1,0,1,2,0,70,0,66,6.681498285,2.688949838,19.42885861,7.539158811,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.097524002,0.001767754,15,65255364,65282251,705778.8,185,2.20E-06,0.48721,0.05714064,16,50.21622,98.40541,0.8702158,137.0689,16.96393,41.23349,8.58E-05,41,2.6875,0,0
BTNL8,0,11,0,30,11,0,0,0,25,140,3,0,0,65,1,0,12,4,0,270,0,230,2.221798917,5.595620343,19.58023188,9.236014192,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.520561588,0.09101704,5,180326077,180377904,783856.5,602,8.69E-06,0.42641,0.01399916,11,44.37838,88.08108,0.8764764,238.5246,50.42623,48.25618,0.000270705,42,2.181818182,0,0
CSRNP1,0,14,0,1,2,1,0,0,0,81,5,0,0,36,2,0,2,1,0,139,0,124,6.681498285,2.688949838,17.7039806,8.968666793,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,3,39183344,39195102,213514.4,500,2.62E-06,0.41658,0.03029507,13,43.18919,91.02703,0.9604809,73.88525,2.518033,58.55373,6.95E-06,7,2.405405405,0,0
PCNP,0,67,0,2,1,0,0,0,0,20,3,0,0,9,1,0,27,4,0,72,0,82,6.681498285,2.688949838,19.06653229,8.8008999,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.078163897,0.000947651,3,101293042,101313279,549031.6,445,2.83E-06,0.41006,0.01375645,9,51.89189,91.67568,0.5548338,90.20984,6.432787,37.17197,5.71E-06,9,2.4,0,0
NOTCH3,0,22,0,0,16,8,1,0,3,366,15,1,0,141,10,0,20,8,0,555,0,430,6.681498285,2.688949838,19.26585995,8.577428828,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.368277976,0.054186676,19,15270445,15311792,630378,381,3.31E-06,0.501995,0.01069906,26,38.89189,76.67568,0.9222959,55.0623,2.278689,61.02421,0.00071214,47,2.809859155,0,0
OR6C74,0,0,0,0,5,3,0,0,0,87,7,0,0,34,0,1,5,3,0,129,0,114,6.681498285,2.688949838,18.6494246,9.674192268,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,55641072,55642009,411183,816,3.71E-06,0.3534,-0.001194467,17,54.37838,98.86486,1,194.3607,35.43607,39.36435,0.000152065,24.91374182,2.771428571,0,0
ABCE1,0,23,0,4,13,1,2,0,0,86,11,0,0,28,3,0,17,3,0,151,0,138,10.4918362,0.404387768,17.53038729,10.15481811,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.048842971,0.000700963,4,146019156,146050675,189308.5,1139,3.12E-06,0.36517,0.03185671,4,39.18919,91.91892,0.9106537,103.8066,7.504918,33.65003,0.001454312,231,3.482758621,0,0
AKT3,6,53,0,11,4,0,0,0,0,117,12,0,0,30,5,0,17,1,0,220,0,176,8.732724224,2.950119193,17.67266566,9.899356923,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.181938217,0.08839917,1,243651535,244006553,208929.8,954,4.42E-06,0.381482,-0.003878738,3,45,91.2973,0.7268292,96.89836,6.570492,35.75675,1.18E-05,12,4.322580645,0,1
CETP,0,9,0,4,5,0,1,0,2,67,6,0,0,55,4,0,6,0,0,147,0,132,6.681498285,2.688949838,19.68408974,6.977279923,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.8104636,0.012822188,16,56995835,57017756,842366.2,125,1.66E-06,0.485645,0.05204742,21,48.45946,95.16216,0.8506309,116.5967,12.76066,54.99835,8.36E-07,2,1.375,0,0
RMDN2,0,13,0,12,11,0,0,0,18,105,5,0,0,35,3,1,11,1,0,191,0,150,6.681498285,2.688949838,19.34136484,8.717676423,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,38152462,38294285,664248.1,420,1.93E-06,0.40989,0.02726383,11,51.43243,96.89189,0.8775333,144.2984,15.46885,36.14912,1.10E-06,4,3.138888889,0,0
PPID,0,12,0,8,3,3,0,0,1,46,9,0,0,8,2,0,3,3,0,86,0,74,6.681498285,2.688949838,17.52389729,8.74819285,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.041328645,0.000332651,4,159630280,159644552,188458.8,429,3.05E-06,0.39116,0.01413876,7,45.75676,93.13514,0.8945179,89.87213,6.92459,35.7143,0.000132544,47,6.666666667,0,0
PFN1,0,13,0,4,0,2,2,0,15,18,0,0,0,4,1,0,7,2,0,50,0,54,6.681498285,2.688949838,20.43355488,7.857980995,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.097180849,0.002373855,17,4848949,4851825,1416161,231,2.17E-06,0.52008,0.0299059,31,40.43243,77.67568,0.8762664,97.88197,8.462295,55.55996,0.000185227,56,4.2,0,0
ERVV-1,0,1,34,0,1,1,0,0,0,15,3,1,0,7,0,0,2,1,0,60,0,38,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,2.375,0,0
WASH6P,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,11,4,0,64,0,64,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,0,0,0
TRAPPC11,0,15,0,2,6,2,1,0,6,132,18,0,0,55,4,0,7,2,0,232,0,186,6.681498285,2.688949838,17.23697369,7.994353437,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,4,184580446,184634744,154469.7,254,2.22E-06,0.42002,0.00375934,9,43.86486,94.7027,0.9020123,131.7115,15.05574,38.12096,6.56E-05,17,2.785714286,0,0
EXOSC2,0,9,0,3,2,1,0,0,6,22,4,0,0,10,2,0,4,1,0,54,0,50,6.681498285,2.688949838,18.94737069,7.727920455,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.781722771,0.034966569,9,133569158,133580452,505505.7,211,2.40E-06,0.49436,0.02409338,9,53.43243,97.45946,0.8292274,142.1836,19.26557,47.72183,0.000158076,37,2.636363636,0,0
AC104135.3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,12,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
SLC16A5,0,5,0,1,4,0,2,0,5,71,5,0,0,60,0,0,6,0,0,147,0,124,6.681498285,2.688949838,20.32288648,7.321928095,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.516447609,0.109671538,17,73084055,73102246,1311590,159,2.55E-06,0.513445,0.02794711,30,46.91892,89.48649,0.9615731,300.0689,33.3377,59.80351,0,1,1.245901639,0,0
TMEM229B,0,18,0,1,2,0,0,0,0,32,1,0,0,20,0,0,2,0,0,72,0,57,6.681498285,2.688949838,18.89868375,8.285402219,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,14,67936984,67982021,488730.9,311,2.09E-06,0.47817,0.03865812,7,39.2973,75.75676,0.8106023,44.63934,0.9180328,63.03996,0.000152065,24.91374182,1.571428571,0,0
ACTL6B,0,10,0,0,4,7,1,0,1,95,6,0,0,48,9,0,7,7,0,167,0,157,1.370765594,7.361808368,20.84569754,7.95419631,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.824530246,0.107681591,7,100240728,100254084,1884430,247,3.11E-06,0.54917,0.05995657,42,43.59459,85.7027,0.8810431,83.13443,5.921311,60.02297,3.83E-05,18,2.387755102,0,0
CCL1,0,16,0,5,0,1,0,0,0,32,1,0,0,3,1,0,0,1,0,58,0,52,0.375958941,0.613262057,15.30300405,9.768184325,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.651521435,0.045599602,17,32687399,32690252,40425.23,871,4.11E-06,0.42485,-0.03173784,7,50.81081,97.67568,0.7827743,171.3016,31.71148,49.49874,0.000152065,24.91374182,8.75,0,0
NUAK2,0,14,0,6,4,0,0,0,0,106,6,0,0,54,3,1,5,0,0,189,0,157,6.681498285,2.688949838,19.34200238,7.483815777,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.045897793,0.000696135,1,205271193,205290883,664541.7,178,2.66E-06,0.47615,0.02984839,12,48.37838,89.81081,0.9110209,95.87213,5.87541,56.74434,8.88E-06,7,2.090909091,0,0
LOXL3,0,1,0,0,6,0,0,0,17,106,7,0,0,55,2,0,6,0,0,188,0,164,6.681498285,2.688949838,19.95956053,8.303780748,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.174110061,0.06043805,2,74759946,74781062,1019591,315,2.11E-06,0.52076,0.05021755,33,54.40541,95.7027,0.9403135,133.882,17.5541,55.89058,0.000152065,24.91374182,2.053571429,0,0
KIAA1919,0,6,0,4,18,4,0,0,0,63,7,0,0,15,1,0,19,4,0,95,0,107,6.681498285,2.688949838,18.47658089,8.731319031,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.061863807,0.000316323,6,111580482,111590259,364757.2,424,2.02E-06,0.40308,0.02988562,9,52.75676,96.78378,0.9545185,162.682,27.58689,40.23055,1.85E-05,5,4.6875,0,0
