Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,class
CEP63,0.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,116.0,11.0,0.0,0.0,27.0,0.0,0.0,10.0,1.0,0.0,167.0,0.0,149,6.681498285286242,2.68894983812042,17.764407718733413,8.330916878114618,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.5488911479999999,0.05155421,3.0,134204575.0,134293852.0,222647.4,321.0,3.168974e-06,0.40456,0.0123174,11.0,54.18919,95.78378,0.8857825,123.7082,14.37377,37.40643,6.77e-05,45.0,4.535714285714286,0
MRPL43,45.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,21.0,3.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,92.0,0.0,83,6.681498285286242,2.68894983812042,19.96045875616624,7.954196310386875,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.6742147180000002,0.055693596,10.0,102737579.0,102747272.0,1020226.0,247.0,1.965264e-06,0.42962,0.04030881,19.0,38.05405,72.27027,0.1373241,67.74426,2.081967,62.81407,2.64e-05,31.0,3.125,0
CUBN,0.0,15.0,0.0,7.0,39.0,11.0,2.0,0.0,3.0,839.0,69.0,0.0,0.0,325.0,29.0,0.0,41.0,11.0,0.0,1287.0,0.0,882,6.681498285286242,2.68894983812042,19.013587657929182,9.326429487122304,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.798656987,0.042261475,10.0,16865966.0,17171816.0,529248.2,641.0,3.778522e-06,0.3998825,-0.004298903,4.0,47.67568,95.81081,0.8955831,112.3705,11.28852,42.27452,1.6800000000000002e-05,11.0,2.9079754601226995,0
UQCRC1,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,66.0,5.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,101.0,0.0,92,6.681498285286242,2.68894983812042,20.402783088120035,7.734709620225838,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.145957597,0.001571896,3.0,48636432.0,48647098.0,1386275.0,212.0,1.760452e-06,0.54695,0.03662422,22.0,44.24324,87.86486,0.873697,80.77377,4.6098360000000005,56.64343,5.05e-05,36.0,2.84,0
GET4,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,43.0,3.0,0.0,0.0,21.0,1.0,0.0,6.0,0.0,0.0,72.0,0.0,72,6.681498285286242,2.68894983812042,19.4918298104552,8.280770770130601,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,7.0,916191.0,936071.0,737267.1,310.0,3.345032e-06,0.54199,0.04053938,7.0,44.16216,78.7027,0.8588233000000001,114.1443,12.81967,57.76841,9.93e-05,38.0,2.136363636363636,0
FOXRED1,0.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,12.0,72.0,9.0,0.0,0.0,29.0,3.0,0.0,2.0,0.0,0.0,138.0,0.0,114,6.681498285286242,2.68894983812042,18.557763209824763,8.73809225962049,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.040372041,0.000220568,11.0,126139055.0,126148026.0,385871.1,426.0,2.811978e-06,0.45335,0.02903567,20.0,45.48649,88.40541,0.8941055,112.9344,9.62623,54.37736999999999,3.96e-07,4.0,2.8,0
KCNG3,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,22.0,1.0,0.0,2.0,2.0,0.0,87.0,0.0,79,6.681498285286242,2.68894983812042,17.955170268819863,8.527477006060396,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.517454192,0.03248946,2.0,42669159.0,42721237.0,254122.5,368.0,1.9580590000000003e-06,0.431485,0.02388972,4.0,47.45946,75.86486,0.7589607,80.30164,7.321311,45.35601,6.909999999999999e-07,4.0,2.1739130434782608,0
SH2D2A,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,14.0,60.0,5.0,0.0,0.0,28.0,5.0,1.0,3.0,0.0,0.0,120.0,0.0,101,6.681498285286242,2.68894983812042,20.653629708013828,7.707359132080882,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.7647190509999999,0.095657519,1.0,156776035.0,156786640.0,1649536.0,208.0,2.950605e-06,0.5109,0.05292156,41.0,47.18919,88.97296999999999,0.9161467,121.8295,21.6,58.94173000000001,9.94e-06,10.0,2.413793103448276,0
ZNF319,0.0,8.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,86.0,9.0,0.0,0.0,53.0,0.0,0.0,7.0,0.0,0.0,161.0,0.0,140,6.681498285286242,2.68894983812042,19.707576346438287,7.312882955284356,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,16.0,58028573.0,58033762.0,856191.9,158.0,1.803041e-06,0.50944,0.009052328,25.0,41.83784,77.24324,0.977892,105.7639,12.27541,62.5282,0.0001520652464862,24.913741820345034,1.7592592592592593,0
RSPO2,0.0,48.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,116.0,4.0,0.0,0.0,23.0,0.0,0.0,6.0,1.0,0.0,200.0,0.0,163,6.681498285286242,2.68894983812042,17.51886980181304,9.881113960675096,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.251815582,0.042563247,8.0,108911545.0,109095913.0,187803.2,942.0,5.52506e-06,0.37575,-0.0091105919999999,2.0,59.16216,96.75676,0.6358303000000001,131.5082,16.50164,43.13349,8.57e-06,9.0,5.0,0
ZNF646,0.0,19.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,252.0,21.0,0.0,0.0,98.0,0.0,0.0,14.0,3.0,0.0,392.0,0.0,315,6.681498285286242,2.68894983812042,20.41513311846392,7.954196310386875,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.099336099,0.000854872,16.0,31085743.0,31094826.0,1398193.0,247.0,2.316951e-06,0.54004,0.03971528,44.0,45.81081,87.78378000000001,0.9919539,108.2393,11.57377,60.0245,5.07e-06,7.0,2.787878787878788,0
IGFBP6,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,46,6.681498285286242,2.68894983812042,20.71919076167456,7.475733430966398,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.076200881,0.004788127,12.0,53491436.0,53496128.0,1726226.0,177.0,1.987398e-06,0.47428,0.03805812,32.0,43.45946,81.75676,0.9281288,83.6459,9.560656,57.99293,8.29e-07,2.0,1.8461538461538465,0
SLFN12L,0.0,1.0,0.0,59.0,3.0,11.0,0.0,0.0,0.0,125.0,11.0,0.0,0.0,40.0,2.0,0.0,5.0,11.0,0.0,236.0,0.0,190,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0,2.0,3.634146341463415,0
RPP25L,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,62,6.681498285286242,2.68894983812042,19.48032950500464,8.224001674198105,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,9.0,34610493.0,34612101.0,731413.4,298.0,2.144556e-06,0.53872,0.05119004,21.0,52.05405,90.40541,0.9376279,105.5049,8.032786999999999,59.95419,4.29e-06,10.0,3.076923076923077,0
AL583828.1,0.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,44.0,0.0,43,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0001520652464862,24.913741820345034,4.833333333333333,0
FAM49B,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,10.0,0.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,110.0,0.0,95,6.681498285286242,2.68894983812042,18.054282100436488,7.92481250360578,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.112513876,0.002412406,8.0,130853718.0,130952000.0,272194.2,242.0,3.655445e-06,0.393175,0.005714353,2.0,56.43243,97.35135,0.8038908,101.518,5.445901999999999,36.12078,0.000113407,15.0,3.888888888888889,0
MPV17,0.0,9.0,9.0,0.0,1.0,0.0,1.0,0.0,3.0,25.0,2.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.0,59.0,0.0,57,6.681498285286242,2.68894983812042,20.24807001666096,7.515699838284043,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.049157444,0.000229272,2.0,27532362.0,27545969.0,1245306.0,182.0,1.926181e-06,0.50472,0.05165094,31.0,52.56757,97.13514,0.8562475,115.2066,12.64918,55.61442,6.670000000000001e-05,48.0,2.333333333333333,0
BCL2L2-PABPN1,0.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,1.0,0.0,36.0,0.0,40,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0001520652464862,24.913741820345034,2.875,0
F11R,0.0,16.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,56.0,0.0,0.0,0.0,24.0,4.0,1.0,3.0,0.0,0.0,109.0,0.0,101,6.681498285286242,2.68894983812042,19.569108336679896,8.787902559391433,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.0090104,0.033938907,1.0,160965002.0,160991133.0,777836.0,441.0,3.1336970000000003e-06,0.44025,0.01878483,24.0,58.08108000000001,98.13514,0.8791785,133.9607,14.45902,51.40139,2.12e-05,11.0,2.4,0
RUVBL1,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,67.0,11.0,0.0,0.0,27.0,2.0,0.0,3.0,0.0,0.0,120.0,0.0,110,6.681498285286242,2.68894983812042,19.66991998532398,8.714245517666122,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.094657138,0.001174541,3.0,127799801.0,127842671.0,834133.2,419.0,2.455416e-06,0.43867,0.04561702,9.0,58.7027,96.0,0.8467786,123.259,12.87869,48.78076,0.001184291,186.0,2.857142857142857,0
CADM1,0.0,85.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,112.0,4.0,2.0,0.0,59.0,3.0,0.0,16.0,0.0,0.0,260.0,0.0,208,9.234176598308864,4.620691510528544,14.86687755987932,9.957102041562289,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,11.0,115044346.0,115375241.0,29878.69,993.0,4.371581e-06,0.401675,0.005087322,5.0,47.48649,94.94595,0.7208802,121.9705,15.59016,44.87573,1.22e-06,7.0,1.9833333333333327,0
AVPR1A,0.0,6.0,0.0,1.0,13.0,0.0,2.0,0.0,0.0,127.0,6.0,0.0,0.0,47.0,0.0,0.0,15.0,0.0,0.0,187.0,0.0,169,3.6582902662755687,3.9280948775019167,17.937305422061574,9.027905996569883,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,12.0,63540216.0,63546590.0,250995.1,521.0,3.994958e-06,0.39049,-0.03160193,5.0,47.89189,86.75676,0.9644751,130.6,18.28525,53.64689,3.65e-08,2.0,2.770833333333333,0
RNASE7,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,9.0,0.0,0.0,2.0,1.0,0.0,55.0,0.0,53,6.681498285286242,2.68894983812042,19.83811964922489,8.326429487122303,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,14.0,21510385.0,21512390.0,937278.4,320.0,2.632442e-06,0.47188,0.02015836,36.0,50.40541,97.05405,0.9483131,122.1934,11.74426,52.28057,1.7e-06,7.0,3.5,0
XPA,0.0,13.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,36.0,3.0,0.0,0.0,10.0,1.0,0.0,4.0,1.0,0.0,65.0,0.0,59,6.681498285286242,2.68894983812042,18.885610884739272,8.48784003382305,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.10701047,0.001089999,9.0,100437192.0,100459691.0,484322.3,358.0,2.356803e-06,0.39936,0.03591939,11.0,44.24324,88.91892,0.8805126,98.89836,7.167213,37.50147,3.2e-05,27.0,3.636363636363636,0
SOX3,0.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,85.0,5.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,164.0,0.0,134,6.681498285286242,2.68894983812042,14.609329973052864,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.670890823,0.103175733,23.0,139585152.0,139587225.0,24993.62,443.4357224118317,5.025146e-06,0.40146,-0.02181355,5.0,13.621620000000002,26.16216,0.9796606,28.2623,0.4196720999999999,63.07792,0.0,1.0,1.7647058823529411,0
HOXA7,20.0,39.0,0.0,14.0,2.0,0.0,1.0,0.0,8.0,70.0,2.0,0.0,0.0,21.0,0.0,1.0,8.0,1.0,0.0,169.0,0.0,146,6.681498285286242,2.68894983812042,18.441704119237173,8.59245703726808,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.7386486059999999,0.104506789,7.0,27193340.0,27196296.0,356045.0,385.0,3.1548320000000003e-06,0.42773,0.02835226,13.0,42.40541,77.10811,0.9506408000000002,143.4262,24.2918,57.96982,6.82e-07,3.0,3.272727272727273,0
SOD3,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,41.0,0.0,38,6.681498285286242,2.68894983812042,18.040128085256708,9.271463027904376,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.7234973990000001,0.025626049,4.0,24797085.0,24802466.0,269536.8,617.0,2.189979e-06,0.428545,0.03053928,3.0,22.32432,44.64865,0.9138041,12.51475,0.0,69.75504000000001,0.0,1.0,2.6666666666666665,0
DOCK2,0.0,9.0,0.0,1.0,13.0,3.0,0.0,0.0,7.0,579.0,44.0,0.0,0.0,200.0,20.0,0.0,13.0,3.0,0.0,860.0,0.0,602,6.681498285286242,2.68894983812042,16.528683023984257,9.411510988012072,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.430671911,0.046296171,5.0,169064251.0,169510384.0,94542.0,680.0,3.538546e-06,0.4273083,0.03268499,4.0,49.13514,95.35135,0.8444655999999999,124.6492,14.68525,48.08206,3.5600000000000005e-05,26.0,3.2139303482587063,0
NRXN3,66.0,27.0,0.0,50.0,9.0,4.0,0.0,0.0,94.0,364.0,21.0,0.0,0.0,151.0,6.0,0.0,19.0,11.0,0.0,762.0,0.0,541,6.681498285286242,2.68894983812042,14.393625077428618,9.823367240046236,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.22150338,0.034754404,14.0,78870093.0,80330758.0,21522.5,905.0,4.612969e-06,0.3903313,-0.03206484,1.0,48.78378,96.67568,0.7913694,118.4623,13.69508,49.01389,1.15e-05,7.0,2.598684210526316,0
C9orf64,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0,80,8.407699174677791,0.8319275093947524,18.81183092033698,8.426264754702098,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.358720476,0.027361778,9.0,86553229.0,86571663.0,460176.5,343.0,2.525794e-06,0.39114,0.002023314,9.0,51.32432,97.16216,0.9042946,117.7902,10.49508,46.672740000000005,1.77e-05,10.0,2.28,0
KCNK1,0.0,28.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,75.0,3.0,0.0,0.0,63.0,0.0,0.0,6.0,0.0,0.0,170.0,0.0,151,6.681498285286242,2.68894983812042,17.044129396053506,8.714245517666122,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.1276644009999999,0.012080841,1.0,233749750.0,233808258.0,135142.2,419.0,3.654959e-06,0.40769,0.01172278,5.0,45.0,84.78378000000001,0.9027118,91.27213,7.331148,49.14564,5.51e-06,5.0,1.21875,0
POLM,0.0,14.0,0.0,0.0,17.0,3.0,0.0,1.0,2.0,64.0,3.0,0.0,0.0,24.0,2.0,0.0,17.0,5.0,0.0,108.0,0.0,117,6.681498285286242,2.68894983812042,20.13461307272344,8.144658242831882,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,7.0,44111849.0,44122129.0,1151124.0,282.0,2.794714e-06,0.53555,0.05565149,15.0,46.27027,83.7027,0.9204739,90.09836,8.111475,61.08367,1.8e-06,9.0,2.92,0
NGLY1,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,94.0,26.0,0.0,0.0,33.0,4.0,0.0,2.0,1.0,0.0,167.0,0.0,134,6.681498285286242,2.68894983812042,17.727117434277122,9.45532722030456,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,3.0,25760436.0,25831530.0,216966.2,701.0,3.5412380000000003e-06,0.375625,-0.0006473307,3.0,37.81081,88.08108,0.5884075,105.4295,10.36721,39.27132,6.64e-05,18.0,3.676470588235294,0
ATXN7L2,0.0,10.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,101.0,2.0,0.0,0.0,41.0,3.0,0.0,8.0,1.0,0.0,157.0,0.0,137,6.857760956981673,0.8878004677710288,20.01039697762005,8.092757140919852,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,1.0,110026561.0,110035418.0,1056159.0,272.0,1.620596e-06,0.45635,0.03738143,25.0,44.64865,88.45945999999999,0.9035619,114.5115,14.00656,58.864430000000006,7.96e-06,8.0,2.5476190476190474,0
FIP1L1,0.0,16.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,110.0,6.0,0.0,0.0,29.0,7.0,0.0,9.0,2.0,0.0,166.0,0.0,146,6.681498285286242,2.68894983812042,16.879657430870193,8.879583249612784,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.744485807,0.055011086,4.0,54243820.0,54326102.0,120581.2,470.0,2.498444e-06,0.379375,0.03235739,4.0,45.62162,93.91892,0.8631688,101.2951,9.763934,36.76316,7.209999999999999e-05,32.0,4.166666666666667,0
SIRT5,0.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,19.0,55.0,3.0,0.0,0.0,17.0,0.0,0.0,2.0,2.0,0.0,104.0,0.0,91,6.681498285286242,2.68894983812042,18.082184392938288,8.73470962022584,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.128367633,0.000742876,6.0,13574792.0,13614783.0,277509.8,425.0,2.535819e-06,0.4238699999999999,0.03696369,5.0,50.21622,95.54054,0.854959,144.2918,17.55738,45.12995,7.86e-06,7.0,3.333333333333333,0
GABPA,0.0,19.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,80.0,12.0,0.0,0.0,29.0,3.0,0.0,3.0,3.0,0.0,148.0,0.0,121,6.681498285286242,2.68894983812042,19.028105439432142,9.509775004326936,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.088653064,0.0005332269999999,21.0,27107329.0,27144770.0,534600.9,728.0,3.910718e-06,0.38777,0.03135232,4.0,42.51351,91.56757,0.8339696,114.0131,9.029508,36.56126,4.07e-05,23.0,3.1666666666666665,0
HDAC5,0.0,16.0,0.0,19.0,8.0,3.0,0.0,0.0,1.0,144.0,4.0,0.0,0.0,68.0,2.0,0.0,9.0,4.0,0.0,252.0,0.0,214,6.681498285286242,2.68894983812042,19.81723304563515,7.426264754702097,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.0609592359999999,0.00231103,17.0,42154121.0,42201014.0,923806.7,171.0,2.4482130000000003e-06,0.510795,0.03190002,20.0,47.7027,90.78378,0.8984527,83.93115,7.386885,60.18506,0.001776029,344.0,2.217391304347826,0
GPR161,0.0,8.0,5.0,1.0,8.0,4.0,1.0,0.0,0.0,104.0,6.0,0.0,0.0,51.0,2.0,0.0,9.0,4.0,1.0,176.0,0.0,165,6.681498285286242,2.68894983812042,18.8615631203604,8.614709844115207,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.046139135,0.003770032,1.0,168053999.0,168105624.0,476316.2,391.0,2.848764e-06,0.40175,0.01009674,9.0,55.40541,97.54054,0.9323282,130.3639,17.09508,54.899330000000006,3.29e-07,3.0,2.230769230769231,0
TEDDM1,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,66,6.681498285286242,2.68894983812042,18.416251186135444,9.614709844115207,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,1.0,182367254.0,182369751.0,349818.5,783.0,3.418198e-06,0.4386,0.00519065,4.0,54.05405,98.56757,0.9661239,153.0164,21.78033,49.02155,0.0001520652464862,24.913741820345034,3.1538461538461537,0
HIST1H2BH,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,49.0,1.0,0.0,0.0,20.0,0.0,0.0,3.0,1.0,0.0,77.0,0.0,75,6.681498285286242,2.68894983812042,18.573744067980915,9.090112419664289,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.330393298,0.093857428,6.0,26251879.0,26252302.0,390169.2,544.0,4.004805e-06,0.42152,0.05680035,42.0,51.72973,99.51351,1.0,167.2098,28.08197,55.0465,3.62e-06,8.0,2.380952380952381,0
KRTAP13-1,0.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,71.0,1.0,2.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,113.0,0.0,103,6.681498285286242,2.68894983812042,12.1703826589119,10.016808287686557,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.593006785,0.024828897,21.0,31768392.0,31769136.0,4608.462,1035.0,4.695118e-06,0.36654,-0.06885553,11.0,46.16216,95.62162,0.9931145,118.9902,13.12459,54.84051,2.66e-06,9.0,2.88,0
ZNF627,0.0,7.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,84.0,20.0,0.0,0.0,24.0,1.0,0.0,6.0,0.0,0.0,144.0,0.0,116,6.681498285286242,2.68894983812042,20.02277687265254,8.625708843064466,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,19.0,11708235.0,11729974.0,1065261.0,394.0,2.579266e-06,0.4916899999999999,0.01479527,31.0,54.72973,96.27027,0.9488572,96.79672,7.4,43.985890000000005,0.0,1.0,4.2,0
MAD1L1,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,134.0,9.0,0.0,0.0,58.0,1.0,0.0,2.0,0.0,0.0,225.0,0.0,182,6.681498285286242,2.68894983812042,19.63498258684839,9.090112419664289,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.010656698,3.6e-05,7.0,1855428.0,2272583.0,814175.8,544.0,2.830174e-06,0.548142,0.02559699,11.0,47.83784,83.78378000000001,0.7175904000000001,83.52459,7.003278999999999,60.76371999999999,0.000178293,56.0,2.440677966101695,0
NAV3,64.0,9.0,0.0,29.0,27.0,8.0,4.0,0.0,11.0,835.0,65.0,0.0,0.0,233.0,35.0,0.0,38.0,16.0,0.0,1266.0,0.0,852,6.681498285286242,2.68894983812042,14.526005214903426,10.074141462752506,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.166805644,0.038568913,12.0,78225069.0,78606788.0,23590.92,1077.0,5.48798e-06,0.355148,-0.02500008,1.0,47.75676,95.05405,0.8979214,119.3115,11.54426,42.418,1.53e-07,4.0,4.02991452991453,0
ADAM10,0.0,24.0,0.0,3.0,10.0,2.0,2.0,0.0,0.0,113.0,5.0,0.0,0.0,23.0,2.0,0.0,15.0,3.0,0.0,166.0,0.0,156,10.43543139440185,1.0241152456830054,18.949251646997105,8.59618975614441,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.05308584,0.000256815,15.0,58888510.0,59042177.0,506165.2,386.0,2.334814e-06,0.40971,0.03075602,6.0,44.81081,92.7027,0.7473472,103.5607,7.32459,36.10338,0.000157821,18.0,5.083333333333333,0
